00363efab8b2b7927cd6160aaf440b9a8701062a	3b4fcd26-07b8-4c13-b2bd-201ddb9dd7fc	the royals	13
00363efab8b2b7927cd6160aaf440b9a8701062a	14b22b4b-06d5-4b82-8284-29d29b58945f	air	12
00363efab8b2b7927cd6160aaf440b9a8701062a	9f525d0b-3911-4c83-b0d1-e90aa1fd2d14	buju banton	12
00363efab8b2b7927cd6160aaf440b9a8701062a	87b2d2a1-dc7b-4a93-971a-fb8af6b9abba	clancy eccles	12
00363efab8b2b7927cd6160aaf440b9a8701062a	af3cab1f-048e-49f9-8780-bca9a200ef17	ewan mcdermott & the vibrators	12
00363efab8b2b7927cd6160aaf440b9a8701062a	54bb4c8f-efb2-4ec5-ae24-332549187ce2	althea & donna	11
00363efab8b2b7927cd6160aaf440b9a8701062a	ae0534cf-9061-4825-96e7-7d8eba90dd9b	dubmood	11
00363efab8b2b7927cd6160aaf440b9a8701062a	45719b11-5e7a-4d8a-83c8-76d9f6b8caf5	kid606	11
00363efab8b2b7927cd6160aaf440b9a8701062a	c485632c-b784-4ee9-8ea1-c5fb365681fc	mgmt	11
00363efab8b2b7927cd6160aaf440b9a8701062a	8a524b80-1a41-4be1-a2a4-1b2a7ad52db2	mubali	11
00363efab8b2b7927cd6160aaf440b9a8701062a	73fdb566-a9b1-494c-9f32-51768ec9fd27	outkast	11
00363efab8b2b7927cd6160aaf440b9a8701062a	fc4983bc-c290-466f-aed8-306c2e30b6e6	rawar	11
00363efab8b2b7927cd6160aaf440b9a8701062a	98ddeaa1-3b00-4b4b-8eae-b498bd0d7b65	sly & the revolutionaries	11
00363efab8b2b7927cd6160aaf440b9a8701062a	7bcf8b20-72a6-48b1-bad3-b28869090dda	the upsetters	11
00363efab8b2b7927cd6160aaf440b9a8701062a	26ef2dac-1644-4757-91c6-ae04cb5faba3	congo natty	10
00363efab8b2b7927cd6160aaf440b9a8701062a	900446bb-2cce-49d0-af67-4e85318fdaae	electric rudeboyz	10
00363efab8b2b7927cd6160aaf440b9a8701062a		highcosmos	10
00363efab8b2b7927cd6160aaf440b9a8701062a	b39abc87-db98-490a-a5a5-e0d023e83adf	psychofreud	10
003686d963ca60c0363ad4865b5db55411f6cad6	94144c85-c5ee-4ec6-85cd-15e48b16ffea 	clipz	308
003686d963ca60c0363ad4865b5db55411f6cad6	18b3355b-71a9-40e0-b0a6-e922eddbb5cb	joel plaskett emergency	231
003686d963ca60c0363ad4865b5db55411f6cad6	9a349d91-adc0-4ada-8c26-807e95850ada	ohrbooten	217
003686d963ca60c0363ad4865b5db55411f6cad6	9940c604-2456-4193-a403-ab18420bc1e9	booka shade	203
003686d963ca60c0363ad4865b5db55411f6cad6	9958ab5f-a8a5-4670-9ca2-b85e5367248f	grossstadtgeflüster	158
003686d963ca60c0363ad4865b5db55411f6cad6	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	arctic monkeys	80
003686d963ca60c0363ad4865b5db55411f6cad6	5e4d768d-ef8e-4082-a57d-e55534df7349	sdp	58
003686d963ca60c0363ad4865b5db55411f6cad6	2a85ecff-41e9-4be1-aca6-c87054a4c334	buena vista social club	55
003686d963ca60c0363ad4865b5db55411f6cad6	1ef2bd54-9610-40ba-87dd-c195828411a9	extrawelt	52
003686d963ca60c0363ad4865b5db55411f6cad6	b2d122f9-eadb-4930-a196-8f221eeb0c66	rammstein	47
003686d963ca60c0363ad4865b5db55411f6cad6	13c9c494-09aa-4518-8572-9f41dbdff461	kiz	46
003686d963ca60c0363ad4865b5db55411f6cad6	ab0dfe9b-2609-4c2b-9593-58985a070491	lützenkirchen	45
003686d963ca60c0363ad4865b5db55411f6cad6	ff482ba6-7c8c-4011-922b-328068017cff	rusher	44
003686d963ca60c0363ad4865b5db55411f6cad6	b071f9fa-14b0-4217-8e97-eb41da73f598	the rolling stones	38
003686d963ca60c0363ad4865b5db55411f6cad6	28c1b7b7-355a-48b1-b2c4-75b8eb8080ef	ltj bukem	37
003686d963ca60c0363ad4865b5db55411f6cad6	315a3523-c8ef-4445-83d7-2d9acd38d1ff	dj hype	36
003686d963ca60c0363ad4865b5db55411f6cad6	5de80871-f721-4c7c-b0c5-4ad0d350c232	deichkind	33
003686d963ca60c0363ad4865b5db55411f6cad6	5692dddc-aa1a-436f-a6b2-174d9862fbcf	filur	28
003686d963ca60c0363ad4865b5db55411f6cad6	f3e2ad21-900e-46a0-8597-2a3e457a7c27	gui boratto	28
003686d963ca60c0363ad4865b5db55411f6cad6	29a93a38-c443-4cb2-8b7e-7047197b360a	matthias tanzmann	27
003686d963ca60c0363ad4865b5db55411f6cad6	af583eb9-9871-4217-98c3-9c8e34feab1b	steve bug	26
003686d963ca60c0363ad4865b5db55411f6cad6	c132e1a3-6d7d-4b4c-9cf1-c715b6b6ce44	martinez	25
003686d963ca60c0363ad4865b5db55411f6cad6	74171dd1-1950-4c9a-88ef-93e039403c76	david guetta vs the egg	24
003686d963ca60c0363ad4865b5db55411f6cad6	ee3e9d7b-7cf3-4599-ae95-32f39f1cf85c	dr. deep house	24
003686d963ca60c0363ad4865b5db55411f6cad6	1e07cbd2-a418-4ff8-9816-98aa22adeb8d	jean f. cochois	24
003686d963ca60c0363ad4865b5db55411f6cad6	dffba0e0-eeb8-424a-9a7c-541228b5b87f	jerome sydenham and mikael nordgren	24
003686d963ca60c0363ad4865b5db55411f6cad6	4b789d86-691f-4878-aea5-9f597c23c9bb	phonique	24
003686d963ca60c0363ad4865b5db55411f6cad6	e334509f-5aa9-4596-8762-50a6c8a422f4	plug	24
003686d963ca60c0363ad4865b5db55411f6cad6	50b733c9-ddbf-44d1-9124-fe94ecd3d74e	steven garcia	24
003686d963ca60c0363ad4865b5db55411f6cad6	3e21b377-e8c3-4a02-935c-792185c0f6bf	two armadillos	24
003686d963ca60c0363ad4865b5db55411f6cad6	629605d3-70fb-4665-9bce-c283a2aa0f5c	audiomontage	23
003686d963ca60c0363ad4865b5db55411f6cad6	7a0e17b1-9b42-43f3-b54f-4a34c15a10de	audio soul project	23
003686d963ca60c0363ad4865b5db55411f6cad6	ab459cff-7bdc-4b7d-bf1a-9e48613c033e	colette	23
003686d963ca60c0363ad4865b5db55411f6cad6	d451395a-f768-432e-bb70-d38c32baf4cb	fat freddy's drop	23
003686d963ca60c0363ad4865b5db55411f6cad6	891ea73e-3736-4a99-b38b-0215764b3ff4	inverse cinematics	23
003686d963ca60c0363ad4865b5db55411f6cad6	49a9b7ba-6f3d-419c-bfc8-ad9ff5eeb180	john dahlbäck	23
003686d963ca60c0363ad4865b5db55411f6cad6	c929ec39-a358-4e26-95cf-97273406f83f	loose change	23
003686d963ca60c0363ad4865b5db55411f6cad6	4f9234a3-811f-4dff-9cfd-10339abd96c8	numaro	23
003686d963ca60c0363ad4865b5db55411f6cad6	6b287aeb-f60d-4dc5-920b-dbf142cfd41c	brs	22
003686d963ca60c0363ad4865b5db55411f6cad6	c3f8c9d5-6a55-45a9-91d7-b38f527ebdc9	robin masters orchestra	22
003686d963ca60c0363ad4865b5db55411f6cad6	25a7ffd3-9f6b-4ad7-9e9d-a7e09d67a3db	sunshine jones	22
003686d963ca60c0363ad4865b5db55411f6cad6	62392696-2dc3-4491-9771-627be1d18fa0	lockhart	21
003686d963ca60c0363ad4865b5db55411f6cad6	09ec42fe-439b-4b78-9bd7-ca26f3b23148	onda	21
003686d963ca60c0363ad4865b5db55411f6cad6	47043cee-3991-4b77-8ac0-6fda986b58e4	ross couch	21
0036ac421eca38900791b37ece8b0af28a3c1e41	122d63fc-8671-43e4-9752-34e846d62a9c	katy perry	40
0036ac421eca38900791b37ece8b0af28a3c1e41	0103c1cc-4a09-4a5d-a344-56ad99a77193	avril lavigne	34
0036ac421eca38900791b37ece8b0af28a3c1e41	650e7db6-b795-4eb5-a702-5ea2fc46c848	lady gaga	25
0036ac421eca38900791b37ece8b0af28a3c1e41	73e5e69d-3554-40d8-8516-00cb38737a1c	rihanna	24
0036ac421eca38900791b37ece8b0af28a3c1e41	f4d5cc07-3bc9-4836-9b15-88a08359bc63	p!nk	23
0036ac421eca38900791b37ece8b0af28a3c1e41	45a663b5-b1cb-4a91-bff6-2bef7bbfdd76	britney spears	22
0036ac421eca38900791b37ece8b0af28a3c1e41	463c514e-c30d-4a2a-a87b-762535253a80	ashlee simpson	21
0036ac421eca38900791b37ece8b0af28a3c1e41		bedwetters	19
0036ac421eca38900791b37ece8b0af28a3c1e41	8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0	pink	19
0036ac421eca38900791b37ece8b0af28a3c1e41	494e8d09-f85b-4543-892f-a5096aed1cd4	mariah carey	17
0036ac421eca38900791b37ece8b0af28a3c1e41	bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb	hilary duff	15
0036ac421eca38900791b37ece8b0af28a3c1e41	faf4cefb-036c-4c88-b93a-5b03dd0a0e6b	demi lovato	14
0036ac421eca38900791b37ece8b0af28a3c1e41	516cef4d-0718-4007-9939-f9b38af3f784	fall out boy	13
0036ac421eca38900791b37ece8b0af28a3c1e41	a0b2f210-cd3a-453d-937d-e4f2658d17c7	girls aloud	13
0036ac421eca38900791b37ece8b0af28a3c1e41	9d075d6e-9492-4343-ac95-93a808f61477	jesse mccartney	12
0036ac421eca38900791b37ece8b0af28a3c1e41	8b477559-946e-4ef2-9fe1-446cff8fdd79	natasha bedingfield	11
0036ac421eca38900791b37ece8b0af28a3c1e41	b345af35-205e-4eca-8006-029e5c20127e	simple plan	11
0036ac421eca38900791b37ece8b0af28a3c1e41	21e3292e-dac8-4609-b57d-402f926aa41f	daughtry	10
0036ac421eca38900791b37ece8b0af28a3c1e41	ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0	kat deluna	10
0036ac421eca38900791b37ece8b0af28a3c1e41	b202beb7-99bd-47e7-8b72-195c8d72ebdd	christina aguilera	9
0036ac421eca38900791b37ece8b0af28a3c1e41	35f866dc-c061-48ba-8157-cf2e0eac4857	enrique iglesias	9
0036ac421eca38900791b37ece8b0af28a3c1e41	4f9675d2-f6d5-486c-9b26-33dcca998500	fergie	9
0036ac421eca38900791b37ece8b0af28a3c1e41	4593d49a-7f67-46ba-9ec0-126bd676286f	flo rida	9
0036ac421eca38900791b37ece8b0af28a3c1e41	b267ca80-034e-4dc1-9ed4-ec45f1fed41d	good charlotte	9
0036ac421eca38900791b37ece8b0af28a3c1e41	a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7	ne-yo	9
0036ac421eca38900791b37ece8b0af28a3c1e41	f2eef649-a6d5-4114-afba-e50ab26254d2	sum 41	9
0036ac421eca38900791b37ece8b0af28a3c1e41	fa4ad5f5-568e-498f-ba98-9ffc18e54ff3	aly & aj	8
0036ac421eca38900791b37ece8b0af28a3c1e41	0743b15a-3c32-48c8-ad58-cb325350befa	blink-182	8
0036ac421eca38900791b37ece8b0af28a3c1e41	a564bec3-ac20-4696-ae0e-cfd5c8d661b4	dirtie blonde	8
0036ac421eca38900791b37ece8b0af28a3c1e41	63b43c69-b822-4268-bdad-bcde12531f50	lindsay lohan	8
0036ac421eca38900791b37ece8b0af28a3c1e41	cd71e6e9-42bb-4a1a-b5ce-17f41682b3e2	sam sparro	8
0036ac421eca38900791b37ece8b0af28a3c1e41	fd1baeb3-0ee9-4838-b4c7-615c78d68d10	the veronicas	8
0036ac421eca38900791b37ece8b0af28a3c1e41	596ffa74-3d08-44ef-b113-765d43d12738	justin timberlake	7
0036ac421eca38900791b37ece8b0af28a3c1e41	d339efbb-77b9-4147-ba9e-59f2f24550b2	kelly clarkson	7
0036ac421eca38900791b37ece8b0af28a3c1e41	5508631d-697f-4839-a669-06637e5bcb90	jordin sparks	6
0036ac421eca38900791b37ece8b0af28a3c1e41	a10f94a9-2a3c-4166-b9fa-a7bed0bf7d96	michelle branch	6
0036ac421eca38900791b37ece8b0af28a3c1e41	97b4d57f-55bf-447f-a1ac-c64da34cc097	vanilla sky	6
0036ac421eca38900791b37ece8b0af28a3c1e41	afa7180c-8333-4b9a-85f0-28a19bddf1bb	girlicious	5
0036ac421eca38900791b37ece8b0af28a3c1e41	084308bd-1654-436f-ba03-df6697104e19	green day	5
0036ac421eca38900791b37ece8b0af28a3c1e41	6be2828f-6c0d-4059-99d4-fa18acf1a296	janet jackson	5
0036ac421eca38900791b37ece8b0af28a3c1e41	0d9ff9c7-394e-4228-93aa-c4afd4765324	paris hilton	5
0036ac421eca38900791b37ece8b0af28a3c1e41	9da7ed18-20fa-4279-88c8-94299728236d	vanessa hudgens	5
0036ac421eca38900791b37ece8b0af28a3c1e41	8ef1df30-ae4f-4dbd-9351-1a32b208a01e	alicia keys	4
0036ac421eca38900791b37ece8b0af28a3c1e41	dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3	amy winehouse	4
0036ac421eca38900791b37ece8b0af28a3c1e41	2e41ae9c-afd2-4f20-8f1e-17281ce9b472	gwen stefani	4
0036ac421eca38900791b37ece8b0af28a3c1e41	164f0d73-1234-4e2c-8743-d77bf2191051	kanye west	4
0036ac421eca38900791b37ece8b0af28a3c1e41	31bea673-d23a-4889-8da1-7cb040863268	kelly rowland	4
0036ac421eca38900791b37ece8b0af28a3c1e41	13655113-cd16-4b43-9dca-cadbbf26ee05	nelly furtado	4
0036ac421eca38900791b37ece8b0af28a3c1e41	b9472588-93f3-4922-a1a2-74082cdf9ce8	panic at the disco	4
0036ac421eca38900791b37ece8b0af28a3c1e41	9293fc79-e77c-4ee6-a092-61df10ca47ea	sarah connor	4
0036af1321960418d7bc28e6137d1f77418354d8	f27ec8db-af05-4f36-916e-3d57f91ecf5e	michael jackson	1125
0036af1321960418d7bc28e6137d1f77418354d8	4279aba0-1bde-40a9-8fb2-c63d165dc554	delerium	783
0036af1321960418d7bc28e6137d1f77418354d8	c0b2500e-0cef-4130-869d-732b23ed9df5	tori amos	682
0036af1321960418d7bc28e6137d1f77418354d8	2fddb92d-24b2-46a5-bf28-3aed46f4684c	kylie minogue	674
0036af1321960418d7bc28e6137d1f77418354d8	4b585938-f271-45e2-b19a-91c634b5e396	kate bush	617
0036af1321960418d7bc28e6137d1f77418354d8	8538e728-ca0b-4321-b7e5-cff6565dd4c0	depeche mode	581
0036af1321960418d7bc28e6137d1f77418354d8	4c56405d-ba8e-4283-99c3-1dc95bdd50e7	róisín murphy	555
0036af1321960418d7bc28e6137d1f77418354d8	aabb1d9f-be12-45b3-a84d-a1fc3e8181fd	tiësto	426
0036af1321960418d7bc28e6137d1f77418354d8	be540c02-7898-4b79-9acc-c8122c7d9e83	pet shop boys	373
0036af1321960418d7bc28e6137d1f77418354d8	3d191c12-be64-4f90-94d8-ac324b2b3544	matthew dear	343
0036af1321960418d7bc28e6137d1f77418354d8	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	röyksopp	341
0036af1321960418d7bc28e6137d1f77418354d8	17294d99-11ea-4fb3-af2f-33e607a8c079	dj orkidea	311
0036af1321960418d7bc28e6137d1f77418354d8	62dc94cc-f611-4345-87cb-b914796a4a45	hooverphonic	306
0036af1321960418d7bc28e6137d1f77418354d8	a16e47f5-aa54-47fe-87e4-bb8af91a9fdd	ennio morricone	299
0036af1321960418d7bc28e6137d1f77418354d8	b8696047-080a-4e24-9901-238aa87717d0	Ákos	298
0036af1321960418d7bc28e6137d1f77418354d8	14b22b4b-06d5-4b82-8284-29d29b58945f	air	291
0036af1321960418d7bc28e6137d1f77418354d8	d2c1af9e-b83a-4ad6-a3e8-53c993d74730	lindstrøm	279
0036af1321960418d7bc28e6137d1f77418354d8	caaba574-dfbc-4681-8e56-19b5150897d2	cut copy	266
0036af1321960418d7bc28e6137d1f77418354d8	f9c1cc73-36ba-4f8d-ba12-7d2490608886	justice	255
0036af1321960418d7bc28e6137d1f77418354d8	24582061-abaf-4643-8e02-407d23a29594	aphilas	246
0036af1321960418d7bc28e6137d1f77418354d8	86e2e2ad-6d1b-44fd-9463-b6683718a1cc	jean-michel jarre	231
0036af1321960418d7bc28e6137d1f77418354d8	76b61dbb-c799-470a-814b-c1dba0a83a00	nox	210
0036af1321960418d7bc28e6137d1f77418354d8	79239441-bfd5-4981-a70c-55c3f15c1287	madonna	203
0036af1321960418d7bc28e6137d1f77418354d8	b09ae88f-4156-4caa-b129-1cacb5e1632e	benny goodman	199
0036af1321960418d7bc28e6137d1f77418354d8	8777a849-fb4e-4430-9918-170f619c5286	bebel gilberto	192
0036af1321960418d7bc28e6137d1f77418354d8	45a663b5-b1cb-4a91-bff6-2bef7bbfdd76	britney spears	191
0036af1321960418d7bc28e6137d1f77418354d8	070d193a-845c-479f-980e-bef15710653e	prince	190
0036af1321960418d7bc28e6137d1f77418354d8	606fab29-6c2d-4fa8-92db-58dee35a1f2d	nylon beat	176
0036af1321960418d7bc28e6137d1f77418354d8	99d7b49c-c18e-4a11-bf3e-b71710938df6	phoenix	173
0036af1321960418d7bc28e6137d1f77418354d8	c3480e79-a8d9-44f5-8c93-9f7b490df99f	chicane	171
0036af1321960418d7bc28e6137d1f77418354d8	9f405628-6dba-4fc7-9cb0-a86f4daaa6db	tuomo	170
0036af1321960418d7bc28e6137d1f77418354d8	0b6b5e56-9c72-4106-8285-60c4983af93f	husky rescue	168
0036af1321960418d7bc28e6137d1f77418354d8	32a92586-6f9f-4882-b168-97fd60a99b6d	moby	168
0036af1321960418d7bc28e6137d1f77418354d8	67c5183c-c8ad-4d0c-8203-3d5a565c12aa	café del mar	167
0036af1321960418d7bc28e6137d1f77418354d8	00a9f935-ba93-4fc8-a33a-993abe9c936b	nightwish	166
0036af1321960418d7bc28e6137d1f77418354d8	feb23602-cca0-40fb-80d4-b3fe4a760b09	anima sound system	160
0036af1321960418d7bc28e6137d1f77418354d8	657fb3a1-7f4c-49c4-9f20-3a33b96e763e	scandinavian music group	153
0036af1321960418d7bc28e6137d1f77418354d8	2a9ea5bf-fc08-4fbc-ab73-17afa7906a52	annie	147
0036af1321960418d7bc28e6137d1f77418354d8	092ca127-2e07-4cbd-9cba-e412b4ddddd9	paul van dyk	145
0036af1321960418d7bc28e6137d1f77418354d8	db3c0a20-bf05-4b30-ac22-f294aea24172	aimee mann	135
0036af1321960418d7bc28e6137d1f77418354d8	056e4f3e-d505-4dad-8ec1-d04f521cbb56	daft punk	135
0036af1321960418d7bc28e6137d1f77418354d8	7c07c5c0-e004-456b-80f6-bd719dd142af	uusi fantasia	135
0036af1321960418d7bc28e6137d1f77418354d8		dalindeo	129
0036af1321960418d7bc28e6137d1f77418354d8	a344d1d3-bc5e-4a59-95f1-814999d009ac	alizée	127
0036af1321960418d7bc28e6137d1f77418354d8	2f94016a-3880-4d8c-9af9-0e197ee77189	moloko	126
0036af1321960418d7bc28e6137d1f77418354d8	1a1cd7f3-e5df-4eca-bae2-2757c9e656b5	duran duran	120
00370c033122714d432ce07fd769157823ea6c20	cec59910-2d12-46ec-8e39-85ca06acb0ed	zемфира	6338
00370c033122714d432ce07fd769157823ea6c20	847e8284-8582-4b0e-9c26-b042a4f49e57	placebo	3777
00370c033122714d432ce07fd769157823ea6c20	cbd47e2d-b0c1-4004-9a37-95187982463f	flёur	3576
00370c033122714d432ce07fd769157823ea6c20	762c05cb-062e-4c6e-aafb-cd9036b4f34f	lumen	3501
00370c033122714d432ce07fd769157823ea6c20	f59c5520-5f46-4d2c-b2c4-822eabf53419	linkin park	2938
00370c033122714d432ce07fd769157823ea6c20	927dcbc3-9c46-4833-8173-b76e785a4b75	Дельфин	2181
00370c033122714d432ce07fd769157823ea6c20	4ab0dc51-a8dd-456a-9f43-8a7845301853	Бумбокс	1657
00370c033122714d432ce07fd769157823ea6c20	0ab49580-c84f-44d4-875f-d83760ea2cfe	maroon 5	1380
00370c033122714d432ce07fd769157823ea6c20	0783b768-6719-450b-a7e1-7e891da17af3	Сплин	1351
00370c033122714d432ce07fd769157823ea6c20	1d82fa86-828b-4c69-aee0-2a17d9e55fff	Многоточие	996
00370c033122714d432ce07fd769157823ea6c20	f4a31f0a-51dd-4fa7-986d-3095c40c5ed9	evanescence	957
00370c033122714d432ce07fd769157823ea6c20	917e2110-0542-45f5-a20f-682462647816	Пилот	874
00370c033122714d432ce07fd769157823ea6c20	7ee02729-2925-402f-bd97-a21fbfee022c	Мара	869
00370c033122714d432ce07fd769157823ea6c20	c07f0676-9143-4217-8a9f-4c26bd636f13	my chemical romance	852
00370c033122714d432ce07fd769157823ea6c20	01e10b31-ae0f-49a6-b4f4-5c3dcff9788a	Ночные Снайперы	846
00370c033122714d432ce07fd769157823ea6c20	0cd12ab3-9628-45ef-a97b-ff18624f14a0	65daysofstatic	784
00370c033122714d432ce07fd769157823ea6c20	b8df5180-ff51-4a36-abcb-80d2ed027b99	Ёлка	743
00370c033122714d432ce07fd769157823ea6c20	dcdb5388-1bc9-4631-b1d0-d9b5a55edce5	Оля и Монстр	738
00370c033122714d432ce07fd769157823ea6c20	f7456b5b-e5a5-454e-b5db-047308210c8e	ДДТ	700
00370c033122714d432ce07fd769157823ea6c20	8538e728-ca0b-4321-b7e5-cff6565dd4c0	depeche mode	688
00370c033122714d432ce07fd769157823ea6c20	9c9f1380-2516-4fc9-a3e6-f9f61941d090	muse	682
00370c033122714d432ce07fd769157823ea6c20	452b56d2-c904-4030-ad12-6d4fbd498e1f	Ляпис Трубецкой	653
00370c033122714d432ce07fd769157823ea6c20	7cd84184-e863-4261-b99c-4ff0a68d4c56	Юта	650
00370c033122714d432ce07fd769157823ea6c20	036b6660-ff83-4d6b-ac43-78ab79ab2833	Слот	580
00370c033122714d432ce07fd769157823ea6c20	4a4ee089-93b1-4470-af9a-6ff575d32704	the prodigy	571
00370c033122714d432ce07fd769157823ea6c20	084308bd-1654-436f-ba03-df6697104e19	green day	475
00370c033122714d432ce07fd769157823ea6c20	844b4265-47dc-4867-ad9b-3f83f889681c	Сурганова и Оркестр	461
00370c033122714d432ce07fd769157823ea6c20	56abaa47-0101-463b-b37e-e961136fec39	venetian snares	458
00370c033122714d432ce07fd769157823ea6c20	d7fae94e-e7a3-4b8c-bebe-c5176b6e4a4e	ТНМК	444
00370c033122714d432ce07fd769157823ea6c20	f1d1df24-91af-4d27-83a4-9b4ad29b37eb	enigma	435
00370c033122714d432ce07fd769157823ea6c20	dcf844b2-fb03-49f3-a0ae-ce840ca3e802	Николай Носков	430
00370c033122714d432ce07fd769157823ea6c20	854a1807-025b-42a8-ba8c-2a39717f1d25	breaking benjamin	429
00370c033122714d432ce07fd769157823ea6c20	3d224f8b-692d-4e7e-9cd1-8e2aa90aa2ad	Любэ	426
00370c033122714d432ce07fd769157823ea6c20	c231a7c0-b0bc-4eab-ba45-9c1ff02927a0	future prophecies	375
00370c033122714d432ce07fd769157823ea6c20	f2fc6ece-5615-4d2c-9cb3-8c5d51a839ea	pendulum	348
00370c033122714d432ce07fd769157823ea6c20	e6f3cd0d-1998-408d-9fd8-c765370af42d	Браво	348
00370c033122714d432ce07fd769157823ea6c20	bc710bcf-8815-42cf-bad2-3f1d12246aeb	nickelback	344
00370c033122714d432ce07fd769157823ea6c20		Лигалайз	341
00370c033122714d432ce07fd769157823ea6c20	e1564e98-978b-4947-8698-f6fd6f8b0181	fort minor	325
00370c033122714d432ce07fd769157823ea6c20	f2eef649-a6d5-4114-afba-e50ab26254d2	sum 41	324
00370c033122714d432ce07fd769157823ea6c20	87a417d3-f118-43e0-bece-3de1bd90fce0	Океан Ельзи	304
00370c033122714d432ce07fd769157823ea6c20	5ca35ace-4006-4d4a-af04-5cd91dafab14	Би-2	299
00370c033122714d432ce07fd769157823ea6c20	7276161f-27cf-4bff-87d2-8817a419b107	Танцы Минус	298
00370c033122714d432ce07fd769157823ea6c20	48bb0d78-b13f-426d-9c18-7dcfa554ca10	Звери	293
00370c033122714d432ce07fd769157823ea6c20	8bfac288-ccc5-448d-9573-c33ea2aa5c30	red hot chili peppers	290
00370c033122714d432ce07fd769157823ea6c20	cc0b7089-c08d-4c10-b6b0-873582c17fd6	system of a down	288
00370c033122714d432ce07fd769157823ea6c20	aaf09f31-bb5c-43e5-9f54-bb6554c33a71	the crystal method	286
00370c033122714d432ce07fd769157823ea6c20	d94f79b0-c690-4a60-9a45-a37a11b78051	jem	281
00370c033122714d432ce07fd769157823ea6c20	8a0efc57-d9ea-452a-b2ce-55cffc7a9784	Дискотека Авария	279
00370c033122714d432ce07fd769157823ea6c20	4f3d90f0-4ea5-489f-a7d5-4c9496949db4	frank klepacki	267
003711ef21895513692f22348383a9f0bfd4e61c	606bf117-494f-4864-891f-09d63ff6aa4b	rise against	3607
003711ef21895513692f22348383a9f0bfd4e61c	e1b26acf-c96f-49ab-8f0d-b98dec51da0b	glass and ashes	2179
003711ef21895513692f22348383a9f0bfd4e61c	5562ec93-7fa0-4a5d-a8a5-f3a6d3ca8de3	bear vs. shark	1969
003711ef21895513692f22348383a9f0bfd4e61c	7e13cd1c-0300-4d03-bd8e-5f86dd99d74f	at the drive-in	1914
003711ef21895513692f22348383a9f0bfd4e61c	b847568f-cd75-44c7-b87b-4f38a5a9f661	the blood brothers	1889
003711ef21895513692f22348383a9f0bfd4e61c	275563da-6962-4dc9-bf50-7675b834b6b3	made out of babies	1608
003711ef21895513692f22348383a9f0bfd4e61c	3798b104-01cb-484c-a3b0-56adc6399b80	rage against the machine	1288
003711ef21895513692f22348383a9f0bfd4e61c	7788746c-0aa5-4dae-b9dc-dba465ebfbbf	transistor transistor	980
003711ef21895513692f22348383a9f0bfd4e61c	69b39eab-6577-46a4-a9f5-817839092033	kasabian	905
003711ef21895513692f22348383a9f0bfd4e61c	5e0ca89b-f5a6-4034-af31-17f10ff5a7d2	stereo mcs	817
003711ef21895513692f22348383a9f0bfd4e61c	32b90c92-9978-4a07-90eb-caa4b22f4907	black rebel motorcycle club	796
003711ef21895513692f22348383a9f0bfd4e61c	f434ae2b-b203-490d-a8ac-aa9cd51c0e73	she wants revenge	732
003711ef21895513692f22348383a9f0bfd4e61c	a800acf3-ca6c-4617-92cd-138df973404f	happysad	711
003711ef21895513692f22348383a9f0bfd4e61c	4849dbcf-4192-434c-825b-077c9057c119	be your own pet	699
003711ef21895513692f22348383a9f0bfd4e61c	92e634a7-6023-4be8-be15-ebba822f5b34	maxïmo park	658
003711ef21895513692f22348383a9f0bfd4e61c	107c7983-0728-46ea-8550-77e698adf690	the dresden dolls	642
003711ef21895513692f22348383a9f0bfd4e61c	149e6720-4e4a-41a4-afca-6d29083fc091	bad religion	627
003711ef21895513692f22348383a9f0bfd4e61c	42884e27-dfb8-453d-990f-2ffd90bc2d1a	refused	603
003711ef21895513692f22348383a9f0bfd4e61c	e601c7cc-1939-469a-ab36-7eecbd448be7	smoke or fire	564
003711ef21895513692f22348383a9f0bfd4e61c	b88f21a7-a1b9-48fd-bbc4-ae758026f17f	anti-flag	561
003711ef21895513692f22348383a9f0bfd4e61c	d8354b38-e942-4c89-ba93-29323432abc3	30 seconds to mars	509
003711ef21895513692f22348383a9f0bfd4e61c	4079ff47-0816-4162-9ba9-d7689d850119	no trigger	486
003711ef21895513692f22348383a9f0bfd4e61c	608c9da7-d3ef-4661-828b-24bb6ae20cd6	drive like jehu	460
003711ef21895513692f22348383a9f0bfd4e61c	8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11	portishead	458
003711ef21895513692f22348383a9f0bfd4e61c	3b648563-e7a1-4dd4-a31c-110efd5188ee	trophy scars	446
003711ef21895513692f22348383a9f0bfd4e61c	c33c2065-b1c3-4406-b066-d33a9e2ea71a	onerepublic	399
003711ef21895513692f22348383a9f0bfd4e61c	05755bf1-380c-487f-983f-d1a02401fa28	cat power	356
003711ef21895513692f22348383a9f0bfd4e61c	233fc3f3-6de2-465c-985e-e721dbabbace	fugazi	350
